00.95	0.132481873	-0.064486243	-0.233985633	0.287123770	0.075104408	0.050429050	0.211116731	-0.093250014	-0.071011759	0.007077481	-0.128564909	-0.008676730	-0.077027895	-0.137441784	0.263189226	-0.130423456	-0.116060883	0.132161096	0.169223547	0.069888234	-0.033753447	0.103573337	0.155884609	0.014740211	0.120521098	0.105664447	-0.274689794	0.054075323	0.002426916	-0.237154722
87.02	-0.088371731	-0.028046438	0.173004448	0.074678063	-0.019770706	-0.020740312	0.176055863	0.011319019	0.208690614	-0.141739592	0.324806094	0.168445587	0.010070300	0.030088460	0.076740257	-0.060267687	-0.096582077	0.077479050	0.125596240	0.046351057	0.008743633	0.208650544	-0.137208432	0.112174518	0.064449891	-0.069203459	0.007365567	-0.331930310	0.227417499	-0.154199347
56.85	-0.052261114	0.038385086	0.116373070	-0.011340198	0.008081472	-0.061373096	0.110947303	0.084929377	-0.046600513	0.384456575	-0.218909100	0.031674616	-0.230905846	0.152333677	0.183887243	0.067935877	-0.088810384	0.060601000	-0.103419155	0.047384650	0.049940109	0.169511572	-0.049049217	0.004562972	0.135195822	-0.098846532	0.069639884	-0.122862034	-0.168322831	-0.179429337
84.12	0.159244075	-0.014282843	0.013961436	0.021894291	0.355960280	0.228246659	0.125201449	-0.070651956	0.259787887	0.055111893	-0.166619480	-0.093659654	0.144915342	0.055087313	-0.170048237	0.028021013	-0.089076973	0.169394433	0.123850867	-0.068478510	0.146048650	0.131963238	-0.031962458	-0.109433837	-0.073268093	0.111779608	0.078590214	0.063206896	0.118971817	0.061140627
54.95	0.049099199	-0.100476123	0.002178228	0.025359001	0.037681397	0.126082659	-0.020170193	0.070332691	0.187539235	-0.468388557	0.126660615	0.044146728	0.099675760	-0.111810386	0.135284916	0.032519411	-0.050926507	-0.140418902	0.332607329	-0.046017259	-0.220983699	-0.131792575	-0.129508972	0.113641962	0.117303386	0.100400954	-0.095143326	0.096399970	-0.174711838	0.224767283
48.49	0.246591568	-0.000967587	0.107486278	-0.094792172	0.038284421	0.222864106	0.023976199	0.282876939	-0.051581528	-0.095550269	-0.135620862	0.085603155	-0.082979150	0.024348941	-0.044128846	-0.111503288	-0.295652539	0.018998498	-0.017216828	0.112374976	-0.194618791	-0.197632387	-0.003663822	0.071396708	0.241304755	0.126436740	-0.200547010	-0.057264261	-0.429887801	-0.298918009
77.20	0.261688858	-0.034161825	0.082950741	-0.152936146	0.172859177	-0.044594083	-0.151556820	0.065688260	0.032332879	0.065590642	0.187106386	-0.119122803	0.112119712	0.020362876	-0.133310661	-0.044574022	0.112088583	-0.219395638	-0.007776953	-0.105100520	0.200282574	0.091296397	0.025672551	-0.115885288	0.004171005	0.093936056	0.102368630	0.076952361	0.068938106	0.244547814
56.94	-0.007028364	-0.327885926	-0.286447912	-0.095237054	0.077507846	-0.072698951	0.186489597	-0.204336077	0.181293264	0.119012333	0.028886128	0.094816960	-0.018555230	-0.121004038	0.033612430	0.184981361	-0.193952188	-0.131435320	-0.063095130	-0.086523242	-0.104403175	-0.343558908	0.119254924	0.023332188	0.076253578	0.334750056	-0.167115673	0.035393327	-0.074070573	0.073999643
84.17	0.243130624	0.045848168	-0.020958161	-0.014689896	0.396128625	0.079070888	0.003886868	-0.177864045	0.199882641	-0.119421504	0.083463609	-0.107939750	0.201992556	-0.043236773	-0.268318564	0.061824169	-0.115332142	0.190045640	0.160654783	0.087142959	0.068677962	0.149631843	0.014472504	-0.296961725	-0.154720962	0.109738559	0.155491903	0.127586275	-0.010286229	0.157666683
73.91	0.039036557	-0.105008982	-0.221482605	-0.112460829	-0.218202949	-0.004218029	-0.082548313	0.011375057	0.214415818	-0.460306108	0.219428524	-0.171002492	-0.062021784	0.015865095	-0.093924873	-0.048668474	0.349389404	-0.043942165	-0.109032243	-0.065769918	-0.032320097	-0.127678171	0.326902837	-0.014431976	0.201618180	0.252389848	0.260571718	-0.112863034	0.000313044	-0.319583803
63.99	-0.013706541	0.077992879	-0.019818023	-0.110357970	-0.252577752	-0.198347822	-0.014823487	0.253627121	0.033749186	-0.405818939	0.282079518	0.126078650	-0.043681439	0.129357055	-0.079944119	-0.212312296	0.214662477	-0.101428814	0.128615171	0.073718101	0.217254043	-0.129400507	0.091351070	-0.059449855	-0.098718926	0.078385308	0.177915201	0.013134824	0.236557648	0.187720984
80	-0.158094719	-0.087061614	0.260097951	0.198105574	0.169181362	0.146790862	0.211693719	-0.077071764	0.044018466	0.167736113	-0.106215551	-0.112062044	-0.079222016	0.453588694	0.273555338	-0.016755927	-0.005185255	0.188279614	0.328817815	0.246237814	0.098204158	-0.178803667	-0.086737812	0.453763008	0.290257901	0.312952012	0.287948072	-0.100091137	-0.123529762	-0.063623130
97.71	-0.103204161	-0.039591413	0.017835619	0.150621921	-0.272014916	-0.206647098	0.162046582	-0.170518681	-0.069419757	-0.093592077	0.243536472	0.037448548	-0.093897253	-0.064416088	0.000566458	-0.015167143	-0.091091082	0.012511855	0.171852604	0.232213587	-0.000112888	-0.039966892	0.016512016	-0.059958935	-0.106676251	0.021824662	-0.368142426	0.320641100	-0.290321261	-0.068691865
13.3	0.206530541	0.052867763	-0.086672172	0.013483264	0.107474834	0.017898258	-0.112682581	0.118550666	0.111323588	0.029460154	-0.143652752	0.032398205	0.116441131	-0.055837877	-0.067762703	-0.047032893	0.196089789	0.055540659	-0.038274884	-0.163816378	-0.018733501	-0.254076213	0.237456769	0.145187065	-0.035780970	-0.073418885	0.132444605	-0.274115115	-0.288551360	-0.207166553
46.99	-0.172041237	-0.016028441	0.441493243	-0.035904925	0.304071635	0.067183286	-0.114303328	-0.255348921	-0.053089518	-0.190448046	0.009852510	0.239885390	0.032927636	-0.055015165	-0.322347343	0.117913984	0.097043775	-0.057174210	0.148393363	0.221630484	-0.089137942	0.028783780	0.079630636	0.184715062	0.092826806	0.066471159	0.238893673	0.173436150	-0.005688738	0.038594678
56.52	-0.182682231	-0.077533998	-0.071827352	0.000440211	-0.121356525	0.207950756	0.216198221	0.053626094	-0.142978027	-0.092859305	0.002101974	-0.266598880	-0.135357067	-0.014764596	-0.138806596	-0.061545592	-0.032401398	0.129485831	0.027059659	0.113894865	0.074757092	-0.177694216	-0.037730377	-0.176479176	0.035695814	0.366383880	0.411447585	0.339907080	-0.088737294	-0.063347407
44.22	0.159668595	-0.151137039	0.090260103	-0.026522428	-0.003594164	-0.139087155	-0.058936905	-0.243065268	-0.069037005	-0.189961046	-0.082844183	0.115154974	-0.110104032	-0.003136399	-0.183506176	-0.169484869	-0.131513208	0.181125119	-0.020371996	-0.001739495	0.072190464	-0.266021878	0.121348791	0.025944512	-0.126846880	-0.237033606	-0.109762803	-0.157005519	0.004926626	0.080579244
99.7	0.028304080	-0.125777632	-0.045538586	-0.098307319	0.220413119	-0.039285969	0.181913286	-0.029172676	-0.020536315	0.346454740	-0.031202430	0.070239946	0.092963889	0.136385605	-0.241455078	-0.102062494	-0.190046176	0.514050364	0.195255235	-0.046726272	-0.099590167	0.128790826	-0.376222193	-0.044378623	-0.323261380	0.165555194	0.124572925	-0.110273480	-0.234022096	0.074285530
24.32	0.015289532	0.063641064	-0.065030202	0.169324383	0.008735636	0.113554358	-0.173237383	-0.021169145	-0.160572454	0.101453774	-0.221334204	0.220340863	-0.002061783	0.021363707	-0.174959853	0.094783425	-0.164405823	0.007238985	-0.195182174	0.018163187	0.029392403	-0.218853563	0.253561258	0.092804804	-0.236884609	-0.045572177	0.133929044	-0.146616310	0.041544139	0.116990395
43.81	-0.047907386	-0.018938163	-0.210387200	0.132509410	0.372035325	-0.250031263	-0.149082229	-0.095159970	-0.044530913	0.123578273	0.233043969	0.114513882	-0.065050311	-0.042465046	-0.069655061	0.105526701	0.182763755	0.075995609	-0.017629102	-0.078654811	0.184562609	-0.065549701	-0.087415688	-0.048993722	-0.081771448	0.036256060	0.130740538	-0.058420237	0.102969527	0.178620934
09.21	-0.003441030	-0.077929981	-0.206188157	-0.185943544	0.009064310	-0.099387415	0.050240967	0.327439696	0.069236107	0.035171624	0.099221967	0.104860879	-0.134757772	0.074624270	-0.092488758	0.032256141	-0.021662695	-0.074377723	-0.055207942	-0.044733521	0.211840704	0.208630428	0.087801367	0.095816739	-0.053834580	-0.002001570	-0.155869335	-0.058834609	0.004170238	0.264346063
49.03	0.235048771	-0.033729650	0.004886553	-0.039962970	0.106346972	0.064514145	0.226019159	0.167807356	-0.056523807	0.005585713	0.074739031	0.193008095	-0.112106621	0.182706416	0.042476967	-0.089574046	-0.253353506	-0.007167207	0.237039343	-0.000218814	0.108550452	-0.119454406	0.324230641	0.006321189	-0.033118863	-0.111606821	-0.011910340	0.395163357	0.477081031	0.064520590
35.27	-0.163121000	0.077122308	-0.169883743	-0.049955722	-0.010650402	0.166100129	-0.195188835	0.044859227	0.004603771	0.209803909	-0.219744816	-0.089256696	0.148761302	0.120036118	-0.063603774	0.068644837	-0.047283515	0.093336336	-0.259656310	-0.055502959	-0.109885201	0.001685522	0.022945195	-0.196611434	0.144989341	-0.029715696	0.048030794	-0.065659165	0.002743535	-0.081819780
93.55	0.005198011	0.052287541	-0.068059735	-0.068784863	0.032138195	-0.084308177	-0.032502852	0.075297102	-0.037054736	0.072283491	-0.054888390	0.021895628	-0.028727636	-0.061470978	0.067749329	-0.006802919	0.108886443	-0.066670239	-0.236519039	0.020497540	0.059356574	0.010643924	-0.065197662	-0.094836935	-0.010561574	-0.048145160	0.091530807	-0.033980265	0.030667674	0.065354712
92.39	-0.008504092	-0.237918839	0.129082859	-0.141890392	-0.094931491	-0.006156539	0.197780073	0.026576964	-0.130700529	0.138803154	0.009538646	0.075737126	0.250865877	-0.116994500	0.090155438	-0.101566918	-0.205356568	-0.107934028	0.134540677	0.175027147	0.139497861	-0.108388580	-0.153995767	-0.040231761	-0.210406601	0.083540469	-0.093719333	0.234420598	-0.256529570	-0.042591456
22.6	0.057960138	-0.083567172	-0.203214198	0.209554136	0.147327662	-0.146365568	0.051760800	0.196637928	-0.087483674	0.077445984	-0.172600210	0.058765255	0.004694183	0.059131399	-0.042741828	-0.107649401	0.145297140	-0.158908367	0.158087268	-0.196294382	-0.162032872	0.277194291	-0.346653163	-0.161766037	0.132082358	0.379936218	-0.065531120	0.301440686	0.224704355	-0.053553939
10.3	-0.172508612	0.201861173	-0.112686023	-0.026347890	-0.045986608	0.084558047	-0.334919751	-0.013691326	-0.073497407	-0.071631059	-0.038306165	0.000677577	-0.043676775	-0.190691605	-0.161351621	0.156660065	-0.174587786	0.093937643	-0.046125662	-0.189805403	0.381416529	-0.136649132	-0.144795597	-0.216539562	0.037712108	-0.328960687	0.054856163	-0.001149381	-0.071170121	0.017487207
80.40	-0.078008175	0.014467232	0.163940266	-0.024355352	0.221828222	-0.088354178	-0.195405886	0.063860945	0.040972345	0.018046990	-0.074110128	0.063574716	-0.022063550	-0.121986263	-0.050696209	0.027141625	-0.155338138	0.028754510	0.096121900	-0.060325846	-0.090793252	0.020599730	0.017215338	-0.016000856	0.095050178	-0.124216817	0.025795184	-0.187492907	0.047430504	-0.147974044
42.29	-0.117661104	0.053113073	-0.162092060	-0.127156362	-0.127696276	0.118585579	0.012195527	-0.184429005	0.151629016	-0.081325032	-0.084097847	0.102982737	-0.028245376	0.341348827	0.399984092	0.310522884	-0.127220362	-0.115749501	0.242752820	0.105739631	-0.261559278	-0.061961908	0.034440991	-0.040333118	-0.106293373	0.118993677	0.074268602	-0.263749748	-0.272048622	0.200365230
66.96	0.055129912	0.107852302	0.111799352	-0.033769567	-0.094877258	0.003043872	-0.143174246	-0.241778150	0.054937568	-0.197105601	0.163032427	-0.014334239	-0.060316041	-0.104096770	0.008592899	-0.057332959	0.089151889	-0.015178983	0.017061261	0.043526806	0.085348152	-0.198161647	0.011382708	0.072020292	-0.003862663	0.006094489	-0.052771155	0.134234145	-0.179813132	0.124586836
97.36	-0.200621814	0.110167302	0.103960656	-0.123021372	-0.138153851	0.061464861	-0.137598425	0.034449242	0.099286526	0.088854484	-0.116512537	-0.234169021	0.170135558	0.045612104	-0.394066870	0.177464128	-0.079131417	-0.023660198	0.005164827	-0.038899872	0.188026324	0.011238590	0.028947826	-0.022383753	0.008813201	0.000753504	0.058660127	-0.055678237	0.246668503	0.011113860
81.64	-0.129325852	-0.074411832	-0.157797039	0.135135025	0.030214543	0.137764186	0.252350807	0.101957038	0.004499657	0.214438796	-0.034453671	0.103702016	0.053315084	0.044494350	-0.028878575	0.201793283	0.014890407	0.089863278	0.000844736	-0.052896380	0.095781125	0.085276350	-0.063834935	0.108873695	-0.154478163	-0.202732772	0.006296480	-0.208613306	0.030267501	-0.237302765
84.02	-0.094990224	-0.174761534	-0.047821250	-0.078840576	-0.120227136	-0.092614524	0.181472912	0.030717706	-0.160688519	0.213183865	-0.312107325	0.015486727	-0.133805215	0.206503019	0.082692347	-0.008777672	-0.158090472	0.154272199	-0.003667795	-0.030181343	-0.128625602	0.052428853	-0.162279770	0.107253753	-0.082263187	-0.027898785	0.129863665	-0.272002339	-0.436174601	-0.147767127
78.87	-0.012396107	0.049981851	0.128777698	0.236780256	0.086782649	-0.018383631	-0.137855366	-0.088341936	0.000805901	0.106456988	0.165486783	-0.067411378	0.022954356	-0.122881286	-0.190801427	-0.248985201	-0.096407317	0.053766418	0.001499231	0.185862377	-0.012982344	-0.083672687	0.055080958	-0.186426491	-0.097551093	0.000927546	0.008437287	0.186484709	-0.081990190	0.255204290
40.51	-0.008454908	0.000558150	0.060258035	-0.039776620	-0.066042513	-0.128491148	-0.068185538	-0.268625766	-0.063455619	-0.213580653	0.159512475	-0.047958262	-0.047280494	-0.054927133	0.088913769	-0.082281291	0.114523850	0.040335763	0.029364940	0.106173746	0.116289228	-0.012132489	0.053398911	0.146717325	-0.065691374	-0.074525021	-0.118844606	0.039233983	-0.105795927	0.039710481
52.95	0.125877783	-0.111454770	0.065118879	0.209915310	0.018496018	-0.230402455	0.014269649	0.062842205	-0.028351873	-0.124050468	-0.066300429	-0.029879695	0.082718961	-0.239327371	0.040394276	0.209353805	-0.175577521	-0.040400118	0.048234012	0.030430311	-0.254536211	0.049387865	0.014514186	0.079008833	-0.021317011	0.008502977	-0.053167522	0.030331030	-0.193561465	0.042867284
46.87	-0.249670431	0.119354896	0.064208202	-0.067096189	0.140052199	-0.136139572	0.012528965	-0.090509035	0.575833499	-0.111821443	0.079192199	0.221820235	-0.006730841	0.086628117	-0.126027301	0.070683353	0.281168789	-0.101978235	0.043327264	0.061543651	-0.070300385	-0.207561433	0.178154409	0.131042019	-0.091062620	0.049357008	-0.163306758	0.027861588	0.020247953	-0.019478429
77.05	0.070479952	-0.111326545	0.080025092	0.172277078	-0.072541699	-0.190231815	-0.027620349	-0.224046454	0.082940623	-0.042688075	0.107020974	0.044010196	-0.216512695	0.058394440	0.409507781	-0.175694674	-0.072324052	-0.098644152	-0.051062949	0.042463910	0.115670852	0.134085342	-0.057381850	-0.124717049	-0.037144382	-0.097315527	-0.296264172	-0.084407896	0.042414237	-0.059645895
42.85	0.056587212	0.373897702	0.011507516	0.192092910	0.051891576	0.011610631	0.168452054	-0.024677116	0.384031445	-0.201873735	0.299018025	0.051599093	-0.043287970	-0.192577139	0.105756752	-0.216524556	-0.011448788	-0.057633433	0.199341267	-0.030229738	-0.052911695	-0.222839430	0.106582902	-0.074094333	-0.040238142	0.215802550	-0.002673213	-0.129801825	0.089773737	0.148352951
81.02	0.055386774	0.203021795	-0.087699510	0.150751024	-0.133951679	-0.024026319	-0.084539026	-0.081295885	0.028040711	-0.076723605	0.181046769	-0.144709647	-0.123892836	-0.004458197	0.010848280	-0.105347745	0.146005958	0.012215889	-0.077598713	-0.003957384	-0.144503877	0.121356182	0.022519261	0.171113968	0.014370241	0.179191172	-0.158534497	0.035051253	-0.035547085	0.155870751
91.66	-0.016163973	-0.149305657	0.002657830	-0.185282767	-0.075503878	-0.100971736	0.117527902	-0.025814204	-0.334074229	-0.165162280	0.113484800	0.067816570	-0.117293686	0.072191432	0.086728692	0.043755602	-0.159918621	0.138681084	0.032301098	0.050596122	0.264256477	-0.014975450	-0.151945800	-0.163280413	-0.110942684	-0.151846498	0.103339940	0.148431897	0.110992618	-0.211819574
80.46	-0.003000053	0.020362722	0.170148805	0.120390706	-0.087447688	0.311240226	0.142971113	0.081788860	0.034829501	-0.003703533	-0.089591838	0.120278053	-0.046002135	-0.135335937	-0.130175129	-0.156662017	0.069299512	-0.225120753	0.151953340	0.132691309	0.287840515	-0.125551045	0.068923719	-0.001370962	-0.235804230	0.185436666	-0.000358633	0.128803372	0.214044526	-0.170401543
32	-0.119940802	0.092832513	-0.429711699	0.463077724	-0.098579556	0.088005468	-0.163557082	0.071318425	-0.068421103	-0.005451214	0.212481767	0.110937953	-0.049596217	0.317410171	-0.005314266	0.227678388	-0.053630516	-0.109275900	0.242955685	-0.097997382	-0.179426804	-0.017941643	0.122364007	0.051801689	-0.109979935	0.239794523	0.253822982	0.094116278	0.323381126	0.345604956
11.22	-0.075074583	0.199860036	-0.071562670	-0.049926106	-0.020192530	-0.116727062	-0.124076329	-0.078840643	0.215963662	-0.204265326	0.163004562	0.010496068	-0.295997590	-0.175407946	0.162269369	-0.144162878	0.379430473	0.021162622	-0.336761028	0.235053554	0.019798791	-0.115038835	0.080578580	0.005096857	-0.063946754	-0.212628901	-0.175232396	0.043546200	-0.331023037	0.105358757
20.31	-0.103324339	0.206377342	0.139753804	-0.041760720	-0.209711045	0.131185308	0.078845896	0.153641194	0.181680530	-0.285487980	0.293155044	0.160757929	-0.183134496	-0.032787774	-0.206958100	-0.310386986	-0.065141365	-0.146557912	0.063099287	0.215843111	0.157319397	-0.045428641	0.138141558	0.124922261	0.283726662	0.107893698	-0.028816130	0.074764729	0.045645412	0.038224190
51.0	0.038732380	-0.270153165	-0.180007696	0.237432241	-0.328235596	-0.354452431	0.082954332	0.019849142	-0.143571228	0.135162890	0.065558143	-0.352423817	0.074777462	0.046032529	0.242277846	0.250294477	-0.166665196	-0.069807589	0.090774558	-0.046418816	0.056123309	-0.225411475	-0.211365968	-0.152447075	0.140760794	-0.282665759	0.102656364	0.014345587	-0.066035978	0.277826607
32.28	-0.020475123	-0.136435568	0.062815867	0.279952258	-0.125940904	0.142271370	-0.014984546	0.323088765	-0.165439248	0.180975348	0.118049160	-0.009342118	0.132654980	-0.120313339	0.043544557	-0.058296066	0.024005108	0.035008673	0.067589246	-0.171273142	-0.033050757	0.006514042	-0.131153211	-0.095079459	0.064675674	-0.002845393	0.214135915	-0.082682766	0.294115961	0.052699599
16.61	0.177266404	0.021838898	-0.243350759	-0.125020191	0.040945854	0.274701983	-0.095535226	-0.089934163	-0.257714152	-0.104324415	-0.120447524	-0.170191213	-0.021148818	-0.041161697	0.049199108	0.125610799	0.039483722	0.065951392	-0.224500805	-0.066156849	-0.079207473	0.007572872	-0.103964001	0.187444240	0.119792521	0.010227851	-0.006143027	0.039879389	-0.235795110	-0.200234830
90.7	-0.399910241	0.111143127	-0.223800331	0.081945434	-0.116732992	0.226469874	0.235864162	0.119627997	0.248677507	0.270413339	-0.056487557	0.110592909	0.029742548	0.147415832	0.191036537	-0.090214513	-0.050036043	0.037471585	0.254545033	-0.236005381	-0.146978736	0.138241336	0.122105658	0.085877359	0.140048310	0.046162952	0.293195039	-0.049851228	0.316220433	-0.199646220
98.5	-0.220568612	0.110262021	-0.014771604	0.184546828	0.182507738	0.219088897	0.185543686	0.089774832	0.118883058	-0.100490555	0.120656624	0.209644824	0.302493453	-0.334186107	-0.227912053	0.027205002	-0.171016097	-0.105924398	0.257658392	-0.288832784	-0.050630659	0.251571059	-0.086577266	-0.070385836	0.024734143	0.185818672	0.132401675	0.126324534	-0.041206636	0.064337179
88.94	-0.013914885	-0.198344350	0.001153323	0.047426004	0.262773007	-0.067495972	0.061143104	-0.012809003	-0.126262665	0.279948652	-0.031179981	-0.005959984	0.212294176	0.053143062	-0.148484111	-0.030868467	-0.073597312	0.087391138	-0.011186658	0.130680233	0.228457630	-0.168288559	-0.016834116	0.003296321	-0.172816560	-0.086451165	-0.217237309	0.274067402	-0.041584324	-0.019584971
65.2	-0.155398294	-0.311819583	-0.276345253	0.093834355	-0.109869793	-0.175232708	0.041364983	0.009962618	-0.299098760	0.189868927	-0.069574840	0.286371082	-0.014819519	0.045014568	-0.271679670	0.297373265	0.023801232	-0.115003578	-0.019939899	-0.188414723	-0.020173186	-0.001191610	0.163566709	0.261734575	0.291460216	-0.014596203	0.040301867	-0.269362897	-0.297986805	-0.302689195
63.95	0.226130188	0.042267375	0.038125280	0.005652593	-0.226858497	-0.280704439	-0.348837793	0.248202801	0.098109290	-0.331395388	0.128382325	0.172081620	-0.066938937	-0.058684308	-0.068774626	-0.289093405	0.455921173	-0.233541563	0.021299452	0.037220050	0.160590082	-0.060757183	0.109504029	0.070511200	-0.175967261	-0.138721392	0.158208162	-0.031472158	0.073556863	0.166532367
07.7	-0.021129424	-0.278224736	0.060075372	-0.228623554	-0.216310173	-0.101555087	0.256339282	-0.203099132	-0.067236938	-0.458370775	0.013949902	-0.003538932	-0.153197274	-0.115586102	-0.040437523	-0.085354269	0.260251313	0.344878286	0.113519274	0.113361515	0.104593784	-0.129870191	0.016791388	0.012489890	0.144490540	-0.036181867	0.164602101	0.073578089	-0.074341528	-0.104415394
